"","municipio","uf","lat","long"
"390","Sertão Santana","RS",-30.4595708,-51.6033220666667
"391","Sete de Setembro","RS",-28.13533765,-54.46484425
"392","Severiano de Almeida","RS",-27.4345044666667,-52.1177132666667
"393","Silveira Martins","RS",-29.6459455333333,-53.5863993333333
"394","Sinimbu","RS",-29.5366490666667,-52.5192686333333
"395","Sobradinho","RS",-29.416240025,-53.02861885
"396","Soledade","RS",-28.8195780846154,-52.5101826692308
"397","São Borja","RS",-28.6583802761905,-56.0047195619048
"398","São Domingos do Sul","RS",-28.5278183666667,-51.8885257666667
"399","São Francisco de Assis","RS",-29.5511965125,-55.1293848875
"400","São Francisco de Paula","RS",-29.4469454818182,-50.5812566272727
"401","São Gabriel","RS",-30.3396675333333,-54.3203889533333
"402","São Jerônimo","RS",-29.9598477916667,-51.7223932083333
"403","São Jorge","RS",-28.5002596333333,-51.7062563
"404","São José das Missões","RS",-27.7786568,-53.1217787
"405","São José do Herval","RS",-29.0398687666667,-52.2989075
"406","São José do Hortêncio","RS",-29.53242245,-51.248175
"407","São José do Inhacorá","RS",-27.7260707333333,-54.1302407666667
"408","São José do Norte","RS",-31.9716718777778,-51.9704045777778
"409","São José do Ouro","RS",-27.7680006375,-51.593422925
"410","São José do Sul","RS",-29.5330949,-51.4849421
"411","São José dos Ausentes","RS",-28.74632925,-50.0629592
"412","São João da Urtiga","RS",-27.8173236,-51.8284845333333
"413","São João do Polêsine","RS",-29.61889515,-53.44580455
"414","São Leopoldo","RS",-29.7705345310345,-51.1523706758621
"415","São Lourenço do Sul","RS",-31.3552142769231,-51.9950550307692
"416","São Luiz Gonzaga","RS",-28.4018557153846,-54.9547072384615
"417","São Marcos","RS",-28.9701713125,-51.067378875
"418","São Martinho","RS",-27.7062654,-53.971118025
"419","São Martinho da Serra","RS",-29.5392278666667,-53.8565645666667
"420","São Miguel das Missões","RS",-28.5450503,-54.55234345
"421","São Nicolau","RS",-28.1785483,-55.266515575
"422","São Paulo das Missões","RS",-28.0255579666667,-54.9391496
"423","São Pedro da Serra","RS",-29.42310215,-51.51506745
"424","São Pedro das Missões","RS",-27.77275265,-53.25312145
"425","São Pedro do Butiá","RS",-28.1259721333333,-54.8926946
"426","São Pedro do Sul","RS",-29.6225273875,-54.182703375
"427","São Sebastião do Caí","RS",-29.5897730181818,-51.3733176454545
"428","São Sepé","RS",-30.16767717,-53.5668296
