"","municipio","uf","lat","long"
"288","Jundiaí","SP",-23.1851559791667,-46.88576638125
"289","Junqueirópolis","SP",-21.5127461555556,-51.4368556444444
"290","Juquitiba","SP",-23.9320554333333,-47.0690728333333
"291","Juquiá","SP",-24.3229531333333,-47.6356637333333
"292","Júlio Mesquita","SP",-22.006969,-49.7827447
"293","Lagoinha","SP",-23.0905601333333,-45.1902207666667
"294","Laranjal Paulista","SP",-23.04801932,-47.84234257
"295","Lavrinhas","SP",-22.5632904,-44.9235322666667
"296","Lavínia","SP",-21.1675196,-51.0413073
"297","Leme","SP",-22.18646893125,-47.39241635
"298","Lençóis Paulista","SP",-22.603529825,-48.80304385625
"299","Limeira","SP",-22.5666770576923,-47.4024298846154
"300","Lindóia","SP",-22.5234045,-46.6503449
"301","Lins","SP",-21.67607563,-49.748489885
"302","Lorena","SP",-22.73019321875,-45.12112755625
"303","Lourdes","SP",-20.9680992,-50.2256194
"304","Louveira","SP",-23.0867107,-46.9495039
"305","Lucianópolis","SP",-22.4361362,-49.5194084
"306","Lucélia","SP",-21.71126951,-51.01611908
"307","Luiziânia","SP",-21.6728353,-50.3241272
"308","Lupércio","SP",-22.4158734666667,-49.8160916
"309","Lutécia","SP",-22.3473321,-50.3889905333333
"310","Luís Antônio","SP",-21.5532864333333,-47.7025144666667
"311","Macatuba","SP",-22.4994987,-48.7175792
"312","Macaubal","SP",-20.8066643,-49.9641922
"313","Macedônia","SP",-20.1499814,-50.1898817
"314","Magda","SP",-20.6427714333333,-50.2251544
"315","Mairinque","SP",-23.54690015,-47.184230425
"316","Mairiporã","SP",-23.3140623916667,-46.5878695416667
"317","Manduri","SP",-23.0027866,-49.324606
"318","Marabá Paulista","SP",-22.105063,-51.9617092
"319","Maracaí","SP",-22.6132716,-50.6684829625
"320","Marapoama","SP",-21.2604032,-49.127373
"321","Marinópolis","SP",-20.4407258,-50.8196016
"322","Mariápolis","SP",-21.7978233,-51.1810982
"323","Martinópolis","SP",-22.14668352,-51.1718143
"324","Marília","SP",-22.2191290717949,-49.9425970615385
"325","Matão","SP",-21.6045135647059,-48.3659286529412
"326","Mauá","SP",-23.6680625580645,-46.4589378258064
"327","Mendonça","SP",-21.1753067,-49.5685307
"328","Meridiano","SP",-20.3571222,-50.1722022
"329","Mesópolis","SP",-19.9629896,-50.635019
"330","Miguelópolis","SP",-20.1833243111111,-48.0278357111111
"331","Mineiros do Tietê","SP",-22.4105041,-48.4479521
"332","Mira Estrela","SP",-19.9794959,-50.1377908
"333","Miracatu","SP",-24.2844853181818,-47.4579871363636
"334","Mirandópolis","SP",-21.1334420090909,-51.1037009909091
"335","Mirante do Paranapanema","SP",-22.2938079875,-51.90799375
"336","Mirassol","SP",-20.8186761466667,-49.5105542933333
"337","Mirassolândia","SP",-20.6171642,-49.4660411
"338","Mococa","SP",-21.45041470625,-46.9937412875
"339","Mogi Guaçu","SP",-22.3691693529412,-46.9409574294118
"340","Mogi das Cruzes","SP",-23.5250721166667,-46.1951166595238
"341","Moji Mirim","SP",-22.4345713875,-46.9589589125
"342","Mombuca","SP",-22.9318198666667,-47.5615496333333
"343","Mongaguá","SP",-24.0982991818182,-46.6312068909091
"344","Monte Alegre do Sul","SP",-22.6818406666667,-47.3474912
"345","Monte Alto","SP",-21.2628992333333,-48.49829152
"346","Monte Aprazível","SP",-20.7731665923077,-49.7124057076923
"347","Monte Azul Paulista","SP",-20.9066562,-48.6415577
"348","Monte Castelo","SP",-21.2977866,-51.5706941
"349","Monte Mor","SP",-22.9439524,-47.3149362363636
"350","Monteiro Lobato","SP",-22.9560146,-45.83925835
"351","Monções","SP",-20.8510191,-50.0920681
"352","Morro Agudo","SP",-20.7272813,-48.0536248222222
"353","Morungaba","SP",-22.8804305,-46.7923121
"354","Motuca","SP",-21.50997745,-48.15404215
"355","Murutinga do Sul","SP",-21.0024615,-51.2632262
"356","Nantes","SP",-22.6157797,-51.2392163
