"","municipio","uf","lat","long"
"323","Riachão do Jacuípe","BA",-11.8113012923077,-39.3855624230769
"324","Ribeira do Amparo","BA",-11.0431042333333,-38.4328599
"325","Ribeira do Pombal","BA",-10.8318719545455,-38.5309795181818
"326","Ribeirão do Largo","BA",-15.4486588,-40.74231195
"327","Rio Real","BA",-11.4848975222222,-37.9342774333333
"328","Rio de Contas","BA",-13.58399586,-41.80957919
"329","Rio do Antônio","BA",-14.4078543714286,-42.0743704285714
"330","Rio do Pires","BA",-13.12221115,-42.29363835
"331","Rodelas","BA",-8.84682138333333,-38.7569070333333
"332","Ruy Barbosa","BA",-12.277696,-40.4993651
"333","Salinas da Margarida","BA",-12.8682090666667,-38.7611806
"334","Salvador","BA",-12.9615359671587,-38.4874478653137
"335","Santa Brígida","BA",-9.72668915,-38.1235039
"336","Santa Bárbara","BA",-11.957184575,-38.9679229375
"337","Santa Cruz Cabrália","BA",-16.2898356166667,-39.02227275
"338","Santa Cruz da Vitória","BA",-14.9625883333333,-39.8107847333333
"339","Santa Inês","BA",-13.288286975,-39.8117166125
"340","Santa Luzia","BA",-11.3789326875,-45.160673375
"341","Santa Maria da Vitória","BA",-13.3740383642857,-44.1911765142857
"342","Santa Rita de Cássia","BA",-11.0054203909091,-44.5151417727273
"343","Santa Teresinha","BA",-12.752296475,-39.518624325
"344","Santaluz","BA",-11.25347451,-39.37012693
"345","Santana","BA",-14.6618879090909,-41.5956042727273
"346","Santanópolis","BA",-12.024178175,-38.868446075
"347","Santo Amaro","BA",-12.5855038823529,-38.7209267058824
"348","Santo Antônio de Jesus","BA",-12.9545337076923,-39.2710671653846
"349","Santo Estêvão","BA",-12.4327934583333,-39.249986825
"350","Sapeaçu","BA",-12.725540725,-39.179722175
"351","Saubara","BA",-12.7392148,-38.76401335
"352","Saúde","BA",-10.9407698333333,-40.4079303222222
"353","Seabra","BA",-12.4186630333333,-41.7693848666667
"354","Sebastião Laranjeiras","BA",-14.56914805,-42.93997885
"355","Senhor do Bonfim","BA",-10.47270616,-40.178358296
"356","Sento Sé","BA",-9.74079772727273,-41.8799527363636
"357","Serra Dourada","BA",-12.7510090363636,-43.9410954909091
"358","Serra Preta","BA",-12.16301715,-39.3320005875
"359","Serra do Ramalho","BA",-13.5511035333333,-43.5810195666667
"360","Serrinha","BA",-11.6241841631579,-38.9807189842105
"361","Serrolândia","BA",-11.4170138333333,-40.2951066166667
"362","Simões Filho","BA",-12.7870811294118,-38.3999734294118
"363","Sobradinho","BA",-9.472208475,-40.81624355
"364","Souto Soares","BA",-12.0890208714286,-41.6387024142857
"365","Sátiro Dias","BA",-11.5989715571429,-38.5893739714286
"366","São Desidério","BA",-12.3599156777778,-44.9778621555556
"367","São Domingos","BA",-11.4610625625,-39.5618885
"368","São Felipe","BA",-14.81989876,-41.38521983
"369","São Francisco do Conde","BA",-12.6747979615385,-38.6315816153846
"370","São Félix","BA",-12.6578861142857,-40.4818281857143
"371","São Félix do Coribe","BA",-13.36154035,-44.0440414
"372","São Gabriel","BA",-11.2465660888889,-41.9012415555556
"373","São Gonçalo dos Campos","BA",-12.4276980166667,-38.9733808583333
"374","São José da Vitória","BA",-15.0780934333333,-39.3397917333333
"375","São José do Jacuípe","BA",-11.4202598285714,-39.8702061714286
"376","São Miguel das Matas","BA",-13.0427328,-39.461007
"377","São Sebastião do Passé","BA",-12.514292625,-38.495563225
"378","Sítio do Mato","BA",-13.0805912,-43.4693159
"379","Sítio do Quinto","BA",-10.3486266666667,-38.2184994
"380","Tabocas do Brejo Velho","BA",-12.6994578,-44.0041854
"381","Tanhaçu","BA",-14.03332958,-41.23802358
"382","Tanque Novo","BA",-13.5463792666667,-42.491273
"383","Tanquinho","BA",-11.96797995,-39.1018601
"384","Taperoá","BA",-13.537632125,-39.100359625
"385","Tapiramutá","BA",-11.8453280333333,-40.7923013
"386","Teixeira de Freitas","BA",-17.5431262681818,-39.7356922409091
"387","Teodoro Sampaio","BA",-12.2837748555556,-38.6179726222222
"388","Teofilândia","BA",-11.4856999625,-38.9757845
"389","Teolândia","BA",-13.59019615,-39.48310355
"390","Terra Nova","BA",-12.3691704888889,-40.4397213222222
"391","Tremedal","BA",-14.9726699555556,-41.4143987888889
"392","Tucano","BA",-10.9619734307692,-38.7903212692308
"393","Uauá","BA",-9.84218002727273,-39.4796360727273
"394","Ubaitaba","BA",-14.3046363090909,-39.3231791272727
"395","Ubatã","BA",-14.1981758636364,-39.5134540909091
"396","Ubaíra","BA",-13.2535458916667,-39.65521575
"397","Uibaí","BA",-11.3399287285714,-42.1326435714286
"398","Umburanas","BA",-11.34499985,-41.1852459
"399","Una","BA",-15.27056053,-39.07016568
"400","Urandi","BA",-14.7675614714286,-42.6575704142857
"401","Uruçuca","BA",-14.58780056,-39.29078809
"402","Utinga","BA",-12.0776514545455,-41.0988007636364
"403","Valente","BA",-11.5500773666667,-39.4557279333333
"404","Valença","BA",-13.3710046791667,-39.0753213291667
"405","Varzedo","BA",-12.96910845,-39.3929664
"406","Vera Cruz","BA",-12.633333,-41.033333
"407","Vereda","BA",-17.21215055,-40.09539155
"408","Vitória da Conquista","BA",-14.8532413559322,-40.8441053610169
"409","Várzea Nova","BA",-11.25456255,-40.945116
"410","Várzea da Roça","BA",-11.6046403,-40.1334585
"411","Várzea do Poço","BA",-11.5308363,-40.31303175
"412","Wagner","BA",-12.2871552,-41.17352525
"413","Wanderley","BA",-12.11336875,-43.899647175
"414","Wenceslau Guimarães","BA",-13.6894125666667,-39.4806577555556
"415","Xique-Xique","BA",-10.8233273928571,-42.7284134785714
"416","Água Fria","BA",-11.86607105,-38.7666771
"417","Érico Cardoso","BA",-13.42016565,-42.1377126
